S2_1_3_ID,S2_1_3_S2_F1_RA,S2_1_3_S2_F1_DEC,S2_1_3_S2_F1_MAG2_1,S2_1_3_S2_F1_ERR2_1,S2_1_3_S2_F3_ID,S2_1_3_S2_F3_RA,S2_1_3_S2_F3_DEC,S2_1_3_S2_F3_MAG2_3,S2_1_3_S2_F3_ERR2_3,S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_Separation_max,S2_1_3_ncat,S2_1_3_dist_bayesfactor,S2_1_3_dist_post,S2_1_3_p_single,S2_1_3_p_any,S2_1_3_p_i,S2_1_3_match_flag,S2_1_3_asn,S2_1_3_RA,S2_1_3_DEC,S2_F4_ID,S2_F4_RA,S2_F4_DEC,S2_F4_MAG2_4,S2_F4_ERR2_4,Separation_S2_F4_S2_1_3,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'3664',10.64457101,40.90622405,16.57855224,0.0404,'4695',10.64448509,40.90627474,16.43455224,0.0445,0.2965636,0.2965636,2,11.788064,0.9500871,0.9500871,0.9500871,1,1,2,10.64452805,40.906249395,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3665',10.57372218,41.0006404,16.66855224,0.042,'5236',10.57359606,41.00057679,16.56955224,0.0581,0.41213402,0.41213402,2,11.565747,0.91941094,0.91941094,0.91941094,1,1,2,10.57365912,41.000608595,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.949289,0,0
'3665',10.57372218,41.0006404,16.66855224,0.042,'5236',10.57359606,41.00057679,16.56955224,0.0581,0.41213402,0.41213402,2,11.565747,0.91941094,0.91941094,0.91941094,1,1,2,10.57365912,41.000608595,'4490',10.57354962,41.00059672,16.46355224,0.0481,0.3005596,0.3005596,2,11.781588,0.949289,0.949289,0.949289,1,1
'3666',10.57438074,41.00135442,16.35255224,0.0361,'3013',10.57435663,41.00133672,16.12155224,0.0333,0.09138419,0.09138419,2,12.004123,0.9690447,0.9690447,0.9690447,1,1,2,10.574368685,41.00134557,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9678201,0,0
'3666',10.57438074,41.00135442,16.35255224,0.0361,'3013',10.57435663,41.00133672,16.12155224,0.0333,0.09138419,0.09138419,2,12.004123,0.9690447,0.9690447,0.9690447,1,1,2,10.574368685,41.00134557,'473',10.57432523,41.001352,16.06355224,0.0408,0.1203107,0.1203107,2,11.987501,0.9678201,0.9678201,0.9678201,1,1
'3667',10.7062252,40.82444912,18.46055224,0.1539,'2186',10.70620373,40.82435351,18.54355224,0.1616,0.34913,0.34913,2,11.695934,0.9390112,0.9390112,0.9390112,1,1,2,10.706214465,40.824401315,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9648305,0,0
'3667',10.7062252,40.82444912,18.46055224,0.1539,'2186',10.70620373,40.82435351,18.54355224,0.1616,0.34913,0.34913,2,11.695934,0.9390112,0.9390112,0.9390112,1,1,2,10.706214465,40.824401315,'3558',10.70615553,40.8243851,18.33255224,0.1478,0.17083235,0.17083235,2,11.947576,0.9648305,0.9648305,0.9648305,1,1
'3668',10.64009169,40.91267751,16.31155224,0.0489,'138',10.64003236,40.91258332,16.47355224,0.0398,0.3755413,0.3755413,2,11.643984,0.93178993,0.93178993,0.93178993,1,1,2,10.640062025,40.912630415,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95643157,0,0
'3668',10.64009169,40.91267751,16.31155224,0.0489,'138',10.64003236,40.91258332,16.47355224,0.0398,0.3755413,0.3755413,2,11.643984,0.93178993,0.93178993,0.93178993,1,1,2,10.640062025,40.912630415,'1288',10.63996884,40.91263709,16.39655224,0.0538,0.25465104,0.25465104,2,11.850773,0.95643157,0.95643157,0.95643157,1,1
'3669',10.70086278,40.83735621,17.82155224,0.1061,'8922',10.70087869,40.83734981,17.72355224,0.0921,0.049077604,0.049077604,2,12.020252,0.9701396,0.9701396,0.9701396,1,1,2,10.700870735,40.83735301,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9231246,0,0
'3669',10.70086278,40.83735621,17.82155224,0.1061,'8922',10.70087869,40.83734981,17.72355224,0.0921,0.049077604,0.049077604,2,12.020252,0.9701396,0.9701396,0.9701396,1,1,2,10.700870735,40.83735301,'5475',10.70080243,40.83745191,17.50355224,0.0908,0.4017149,0.4017149,2,11.588764,0.9231246,0.9231246,0.9231246,1,1
'3670',10.70235983,40.83689656,18.05955224,0.1377,'3585',10.70229958,40.83689185,17.52355224,0.0819,0.16497461,0.16497461,2,11.952915,0.96530527,0.96530527,0.96530527,1,1,2,10.702329705,40.836894205,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.97042197,0,0
'3670',10.70235983,40.83689656,18.05955224,0.1377,'3585',10.70229958,40.83689185,17.52355224,0.0819,0.16497461,0.16497461,2,11.952915,0.96530527,0.96530527,0.96530527,1,1,2,10.702329705,40.836894205,'5476',10.70232116,40.83689524,18.05455224,0.1048,0.023570104,0.023570104,2,12.025282,0.97042197,0.97042197,0.97042197,1,1
'3671',10.70265441,40.83619731,16.84655224,0.0594,'3586',10.70265702,40.836161,16.67455224,0.0533,0.13090916,0.13090916,2,11.980274,0.96735436,0.96735436,0.96735436,1,1,2,10.702655715,40.836179155,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9695987,0,0
'3671',10.70265441,40.83619731,16.84655224,0.0594,'3586',10.70265702,40.836161,16.67455224,0.0533,0.13090916,0.13090916,2,11.980274,0.96735436,0.96735436,0.96735436,1,1,2,10.702655715,40.836179155,'3557',10.70266227,40.83615998,16.88155224,0.0563,0.071301475,0.071301475,2,12.012991,0.9695987,0.9695987,0.9695987,1,1
'3672',10.6494417,40.9041087,17.74355224,0.078,'8815',10.64929597,40.90400789,17.50455224,0.0756,0.537526,0.537526,2,11.242524,0.84424025,0.84424025,0.84424025,1,1,2,10.649368835,40.904058295,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.84596723,0,0
'3672',10.6494417,40.9041087,17.74355224,0.078,'8815',10.64929597,40.90400789,17.50455224,0.0756,0.537526,0.537526,2,11.242524,0.84424025,0.84424025,0.84424025,1,1,2,10.649368835,40.904058295,'4730',10.64921028,40.90396943,17.62855224,0.0735,0.5370871,0.5370871,2,11.243805,0.8443925,0.8443925,0.84596723,0.98803747,1
'3672',10.6494417,40.9041087,17.74355224,0.078,'8815',10.64929597,40.90400789,17.50455224,0.0756,0.537526,0.537526,2,11.242524,0.84424025,0.84424025,0.84424025,1,1,2,10.649368835,40.904058295,'10026',10.64962569,40.90425594,18.85155224,0.1459,0.9973429,0.9973429,2,9.326856,0.0616495,0.0616495,0.84596723,0.011962557,0
'3673',10.64817058,40.90436378,17.77955224,0.078,'668',10.64809543,40.90438455,17.44455224,0.0679,0.2177175,0.2177175,2,11.8981285,0.9608232,0.9608232,0.9608232,1,1,2,10.648133005,40.904374165,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.92119557,0,0
'3673',10.64817058,40.90436378,17.77955224,0.078,'668',10.64809543,40.90438455,17.44455224,0.0679,0.2177175,0.2177175,2,11.8981285,0.9608232,0.9608232,0.9608232,1,1,2,10.648133005,40.904374165,'2748',10.64799686,40.90442102,17.69755224,0.0964,0.40703186,0.40703186,2,11.577092,0.92119557,0.92119557,0.92119557,1,1
'3674',10.63346888,40.92444735,17.01955224,0.0414,'1856',10.63354955,40.92440807,16.84255224,0.0662,0.26104558,0.26104558,2,11.841822,0.95564055,0.95564055,0.95564055,1,1,2,10.633509215,40.92442771,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9700125,0,0
'3674',10.63346888,40.92444735,17.01955224,0.0414,'1856',10.63354955,40.92440807,16.84255224,0.0662,0.26104558,0.26104558,2,11.841822,0.95564055,0.95564055,0.95564055,1,1,2,10.633509215,40.92442771,'136',10.63352742,40.92442236,16.94155224,0.0455,0.053132493,0.053132493,2,12.019128,0.9700125,0.9700125,0.9700125,1,1
'3675',10.69588113,40.84220395,18.26055224,0.0992,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.69588113,40.84220395,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3676',10.63593297,40.92090003,17.26355224,0.0891,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63593297,40.92090003,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3677',10.5762995,41.00183962,17.07555224,0.0937,'1674',10.57622445,41.00175007,17.00655224,0.0737,0.38145098,0.38145098,2,11.631841,0.9299913,0.9299913,0.9299913,1,1,2,10.576261975,41.001794845,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9223618,0,0
'3677',10.5762995,41.00183962,17.07555224,0.0937,'1674',10.57622445,41.00175007,17.00655224,0.0737,0.38145098,0.38145098,2,11.631841,0.9299913,0.9299913,0.9299913,1,1,2,10.576261975,41.001794845,'5237',10.57611335,41.00179319,16.88755224,0.0648,0.40384033,0.40384033,2,11.584117,0.9223618,0.9223618,0.9223618,1,1
'3678',10.57639964,41.0041283,16.83955224,0.0469,'1122',10.57631774,41.00411591,16.73755224,0.0482,0.22693135,0.22693135,2,11.887008,0.95984787,0.95984787,0.95984787,1,1,2,10.57635869,41.004122105,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3679',10.62423796,40.93935521,16.25755224,0.0365,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.62423796,40.93935521,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9519651,0,0
'3679',10.62423796,40.93935521,16.25755224,0.0365,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.62423796,40.93935521,'695',10.62413751,40.93937776,15.83355224,0.0381,0.2849763,0.2849763,2,11.8063545,0.9519651,0.9519651,0.9519651,1,1
'3682',10.61357177,40.95215034,17.29355224,0.0658,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.61357177,40.95215034,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9347546,0,0
'3682',10.61357177,40.95215034,17.29355224,0.0658,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.61357177,40.95215034,'1272',10.61343895,40.95216481,17.20555224,0.058,0.36486545,0.36486545,2,11.665439,0.9347546,0.9347546,0.9347546,1,1
'3683',10.58807742,40.98712024,16.62355224,0.0424,'1754',10.58801676,40.98708698,16.52155224,0.0373,0.2037396,0.2037396,2,11.914119,0.96218586,0.96218586,0.96218586,1,1,2,10.58804709,40.98710361,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96376127,0,0
'3683',10.58807742,40.98712024,16.62355224,0.0424,'1754',10.58801676,40.98708698,16.52155224,0.0373,0.2037396,0.2037396,2,11.914119,0.96218586,0.96218586,0.96218586,1,1,2,10.58804709,40.98710361,'3208',10.58797971,40.98709666,16.63955224,0.0405,0.18480572,0.18480572,2,11.934087,0.96376127,0.96376127,0.96376127,1,1
'3684',10.58192446,40.9946225,17.94755224,0.0881,'359',10.58186566,40.99456285,17.27755224,0.065,0.267656,0.267656,2,11.832335,0.9547053,0.9547053,0.9547053,1,1,2,10.58189506,40.994592675,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95072186,0,0
'3684',10.58192446,40.9946225,17.94755224,0.0881,'359',10.58186566,40.99456285,17.27755224,0.065,0.267656,0.267656,2,11.832335,0.9547053,0.9547053,0.9547053,1,1,2,10.58189506,40.994592675,'6034',10.58178784,40.99459966,17.27855224,0.0657,0.29241893,0.29241893,2,11.79469,0.95072186,0.95072186,0.95072186,1,1
'3685',10.65637162,40.89748246,16.27955224,0.061,'5454',10.65630323,40.89750386,16.22955224,0.0712,0.20141703,0.20141703,2,11.916673,0.96239924,0.96239924,0.96239924,1,1,2,10.656337425,40.89749316,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.93256587,0,0
'3685',10.65637162,40.89748246,16.27955224,0.061,'5454',10.65630323,40.89750386,16.22955224,0.0712,0.20141703,0.20141703,2,11.916673,0.96239924,0.96239924,0.96239924,1,1,2,10.656337425,40.89749316,'5789',10.65628755,40.89758953,16.30855224,0.0639,0.37253368,0.37253368,2,11.65009,0.93256587,0.93256587,0.93256587,1,1
'3686',10.65205575,40.90244976,17.40555224,0.0651,'3380',10.65195247,40.90246416,17.13255224,0.0643,0.28576338,0.28576338,2,11.805136,0.9519185,0.9519185,0.9519185,1,1,2,10.65200411,40.90245696,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.8099871,0,0
'3686',10.65205575,40.90244976,17.40555224,0.0651,'3380',10.65195247,40.90246416,17.13255224,0.0643,0.28576338,0.28576338,2,11.805136,0.9519185,0.9519185,0.9519185,1,1,2,10.65200411,40.90245696,'1325',10.65181787,40.9025306,17.20955224,0.069,0.57190835,0.57190835,2,11.138986,0.8099871,0.8099871,0.8099871,1,1
'3687',10.65340325,40.90291731,18.78655224,0.1991,'3382',10.65326084,40.90291945,18.23455224,0.1654,0.3875674,0.3875674,2,11.619073,0.9280529,0.9280529,0.9280529,1,1,2,10.653332045,40.90291838,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9060913,0,0
'3687',10.65340325,40.90291731,18.78655224,0.1991,'3382',10.65326084,40.90291945,18.23455224,0.1654,0.3875674,0.3875674,2,11.619073,0.9280529,0.9280529,0.9280529,1,1,2,10.653332045,40.90291838,'1327',10.65319806,40.9028484,18.82955224,0.2453,0.44314423,0.44314423,2,11.493756,0.9060913,0.9060913,0.9060913,1,1
'3688',10.65486911,40.90294763,18.18555224,0.1682,'8018',10.65476706,40.90292362,18.08455224,0.1447,0.29081532,0.29081532,2,11.797229,0.95107836,0.95107836,0.95107836,1,1,2,10.654818085,40.902935625,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3689',10.61347238,40.95367522,15.77255224,0.0253,'1831',10.61340261,40.95365816,15.61255224,0.0215,0.19938947,0.19938947,2,11.918879,0.96258265,0.96258265,0.96258265,1,1,2,10.613437495,40.95366669,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96158963,0,0
'3689',10.61347238,40.95367522,15.77255224,0.0253,'1831',10.61340261,40.95365816,15.61255224,0.0215,0.19938947,0.19938947,2,11.918879,0.96258265,0.96258265,0.96258265,1,1,2,10.613437495,40.95366669,'4058',10.61336244,40.95365371,15.27355224,0.02,0.20934601,0.20934601,2,11.907832,0.96158963,0.96158963,0.96158963,1,1
'3690',10.6151293,40.95380239,17.51155224,0.0642,'1832',10.61481986,40.95382261,17.59055224,0.0712,0.8444664,0.8444664,2,10.09113,0.2766658,0.2766658,0.2766658,1,1,2,10.61497458,40.9538125,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3691',10.61507547,40.9553474,15.41255224,0.0328,'4576',10.61501478,40.95532341,15.39955224,0.0305,0.18623894,0.18623894,2,11.932644,0.9637076,0.9637076,0.9637076,1,1,2,10.615045125,40.955335405,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9660028,0,0
'3691',10.61507547,40.9553474,15.41255224,0.0328,'4576',10.61501478,40.95532341,15.39955224,0.0305,0.18623894,0.18623894,2,11.932644,0.9637076,0.9637076,0.9637076,1,1,2,10.615045125,40.955335405,'668',10.614989,40.95533075,15.39355224,0.0334,0.15350981,0.15350981,2,11.962826,0.9660028,0.9660028,0.9660028,1,1
'3692',10.69527492,40.84518855,15.23455224,0.0312,'5545',10.69523709,40.84517235,15.12755224,0.0305,0.11838518,0.11838518,2,11.988749,0.967965,0.967965,0.967965,1,1,2,10.695256005,40.84518045,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9597222,0,0
'3692',10.69527492,40.84518855,15.23455224,0.0312,'5545',10.69523709,40.84517235,15.12755224,0.0305,0.11838518,0.11838518,2,11.988749,0.967965,0.967965,0.967965,1,1,2,10.695256005,40.84518045,'6636',10.69517265,40.8451765,15.03655224,0.0253,0.22744784,0.22744784,2,11.886371,0.9597222,0.9597222,0.9597222,1,1
'3693',10.68985353,40.85800285,15.14455224,0.0629,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.68985353,40.85800285,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3694',10.70105438,40.84490756,17.46655224,0.0946,'7359',10.70093952,40.84488671,17.60855224,0.0795,0.32168227,0.32168227,2,11.745912,0.94527805,0.94527805,0.94527805,1,1,2,10.70099695,40.844897135,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3695',10.58942643,40.98797982,16.81655224,0.0602,'71',10.58942577,40.98792216,16.73355224,0.0632,0.20758376,0.20758376,2,11.909826,0.96182466,0.96182466,0.96182466,1,1,2,10.5894261,40.98795099,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96094763,0,0
'3695',10.58942643,40.98797982,16.81655224,0.0602,'71',10.58942577,40.98792216,16.73355224,0.0632,0.20758376,0.20758376,2,11.909826,0.96182466,0.96182466,0.96182466,1,1,2,10.5894261,40.98795099,'3210',10.58935783,40.98792035,16.76855224,0.0627,0.21583512,0.21583512,2,11.900343,0.96094763,0.96094763,0.96094763,1,1
'3697',10.6581398,40.90287198,16.30455224,0.0536,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.6581398,40.90287198,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.93895185,0,0
'3697',10.6581398,40.90287198,16.30455224,0.0536,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.6581398,40.90287198,'1333',10.65801563,40.90289623,16.42155224,0.047,0.34895736,0.34895736,2,11.696261,0.93895185,0.93895185,0.93895185,1,1
'3698',10.65554299,40.90654352,17.00455224,0.0367,'3386',10.65553368,40.90651157,16.88155224,0.039,0.117776245,0.117776245,2,11.989139,0.96799284,0.96799284,0.96799284,1,1,2,10.655538335,40.906527545,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95220643,0,0
'3698',10.65554299,40.90654352,17.00455224,0.0367,'3386',10.65553368,40.90651157,16.88155224,0.039,0.117776245,0.117776245,2,11.989139,0.96799284,0.96799284,0.96799284,1,1,2,10.655538335,40.906527545,'1345',10.65543415,40.90652661,16.98255224,0.06,0.28348693,0.28348693,2,11.808653,0.95220643,0.95220643,0.95220643,1,1
'3699',10.6004146,40.97580527,17.03755224,0.0508,'1807',10.60034903,40.97575537,16.86755224,0.0406,0.25304452,0.25304452,2,11.852987,0.95671767,0.95671767,0.95671767,1,1,2,10.600381815,40.97578032,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96542645,0,0
'3699',10.6004146,40.97580527,17.03755224,0.0508,'1807',10.60034903,40.97575537,16.86755224,0.0406,0.25304452,0.25304452,2,11.852987,0.95671767,0.95671767,0.95671767,1,1,2,10.600381815,40.97578032,'2685',10.60032379,40.97576964,17.06755224,0.0381,0.1623282,0.1623282,2,11.955266,0.96542645,0.96542645,0.96542645,1,1
'3700',10.60095971,40.97683663,16.94555224,0.0363,'3165',10.6009223,40.9768361,17.04255224,0.0542,0.10169488,0.10169488,2,11.998719,0.9686693,0.9686693,0.9686693,1,1,2,10.600941005,40.976836365,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9681106,0,0
'3700',10.60095971,40.97683663,16.94555224,0.0363,'3165',10.6009223,40.9768361,17.04255224,0.0542,0.10169488,0.10169488,2,11.998719,0.9686693,0.9686693,0.9686693,1,1,2,10.600941005,40.976836365,'6092',10.60089912,40.97683525,16.84555224,0.0387,0.11391037,0.11391037,2,11.99157,0.9681106,0.9681106,0.9681106,1,1
'3701',10.58255806,41.00377013,16.95655224,0.0504,'5756',10.58245298,41.00372674,16.93755224,0.0417,0.3254217,0.3254217,2,11.739344,0.94449043,0.94449043,0.94449043,1,1,2,10.58250552,41.003748435,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95252347,0,0
'3701',10.58255806,41.00377013,16.95655224,0.0504,'5756',10.58245298,41.00372674,16.93755224,0.0417,0.3254217,0.3254217,2,11.739344,0.94449043,0.94449043,0.94449043,1,1,2,10.58250552,41.003748435,'5265',10.58243568,41.00369067,17.07655224,0.059,0.28150785,0.28150785,2,11.811687,0.95252347,0.95252347,0.95252347,1,1
'3702',10.58348424,41.0038187,17.32155224,0.0696,'358',10.5833544,41.00377254,17.27155224,0.0557,0.38993123,0.38993123,2,11.614084,0.92728215,0.92728215,0.92728215,1,1,2,10.58341932,41.00379562,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9691249,0,0
'3702',10.58348424,41.0038187,17.32155224,0.0696,'358',10.5833544,41.00377254,17.27155224,0.0557,0.38993123,0.38993123,2,11.614084,0.92728215,0.92728215,0.92728215,1,1,2,10.58341932,41.00379562,'6930',10.58339265,41.00380919,17.29755224,0.0606,0.087387264,0.087387264,2,12.0060625,0.9691249,0.9691249,0.9691249,1,1
'3703',10.5845176,41.00521861,16.99055224,0.0518,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.5845176,41.00521861,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9206985,0,0
'3703',10.5845176,41.00521861,16.99055224,0.0518,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.5845176,41.00521861,'2674',10.58442877,41.0051271,17.25455224,0.0827,0.40837157,0.40837157,2,11.574127,0.9206985,0.9206985,0.9206985,1,1
'3704',10.58935171,41.00790557,16.23655224,0.0426,'3152',10.58926396,41.00787193,16.51355224,0.0732,0.26738214,0.26738214,2,11.832733,0.9547449,0.9547449,0.9547449,1,1,2,10.589307835,41.00788875,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9452928,0,0
'3704',10.58935171,41.00790557,16.23655224,0.0426,'3152',10.58926396,41.00787193,16.51355224,0.0732,0.26738214,0.26738214,2,11.832733,0.9547449,0.9547449,0.9547449,1,1,2,10.589307835,41.00788875,'608',10.58919115,41.00790309,16.86155224,0.0718,0.321166,0.321166,2,11.746813,0.9452928,0.9452928,0.9452928,1,1
'3705',10.60105516,40.98330713,16.18355224,0.0509,'4009',10.60097526,40.98328043,16.19155224,0.0405,0.23746304,0.23746304,2,11.873733,0.9586531,0.9586531,0.9586531,1,1,2,10.60101521,40.98329378,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9613119,0,0
'3705',10.60105516,40.98330713,16.18355224,0.0509,'4009',10.60097526,40.98328043,16.19155224,0.0405,0.23746304,0.23746304,2,11.873733,0.9586531,0.9586531,0.9586531,1,1,2,10.60101521,40.98329378,'6106',10.60093885,40.98328148,16.22855224,0.0407,0.21219084,0.21219084,2,11.904577,0.9613119,0.9613119,0.9613119,1,1
'3706',10.59983446,40.98594443,16.55755224,0.0569,'2624',10.59977257,40.98591701,16.78355224,0.0512,0.19501624,0.19501624,2,11.92356,0.96296895,0.96296895,0.96296895,1,1,2,10.599803515,40.98593072,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3707',10.60083419,40.98498548,17.22155224,0.0559,'6076',10.60076794,40.98498988,17.21955224,0.0427,0.1807347,0.1807347,2,11.938127,0.96414655,0.96414655,0.96414655,1,1,2,10.600801065,40.98498768,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96217096,0,0
'3707',10.60083419,40.98498548,17.22155224,0.0559,'6076',10.60076794,40.98498988,17.21955224,0.0427,0.1807347,0.1807347,2,11.938127,0.96414655,0.96414655,0.96414655,1,1,2,10.600801065,40.98498768,'3292',10.60073164,40.98496672,17.22455224,0.0535,0.20319708,0.20319708,2,11.914718,0.96217096,0.96217096,0.96217096,1,1
'3708',10.60554854,40.98592018,17.18155224,0.0478,'6562',10.60549225,40.98587082,17.10855224,0.0412,0.23446901,0.23446901,2,11.877567,0.9590017,0.9590017,0.9590017,1,1,2,10.605520395,40.9858955,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.964748,0,0
'3708',10.60554854,40.98592018,17.18155224,0.0478,'6562',10.60549225,40.98587082,17.10855224,0.0412,0.23446901,0.23446901,2,11.877567,0.9590017,0.9590017,0.9590017,1,1,2,10.605520395,40.9858955,'641',10.60546138,40.98587826,17.25455224,0.0468,0.17196572,0.17196572,2,11.946521,0.964748,0.964748,0.964748,1,1
'3709',10.60801378,40.96645938,17.05655224,0.0473,'1751',10.60799789,40.9664498,17.16755224,0.0404,0.055273645,0.055273645,2,12.018497,0.9700223,0.9700223,0.9700223,1,1,2,10.608005835,40.96645459,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9623527,0,0
'3709',10.60801378,40.96645938,17.05655224,0.0473,'1751',10.60799789,40.9664498,17.16755224,0.0404,0.055273645,0.055273645,2,12.018497,0.9700223,0.9700223,0.9700223,1,1,2,10.608005835,40.96645459,'3291',10.60793195,40.96645799,17.05055224,0.0267,0.20121694,0.20121694,2,11.916891,0.9623527,0.9623527,0.9623527,1,1
'3710',10.60919204,40.96538548,18.35955224,0.1247,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.60919204,40.96538548,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9555435,0,0
'3710',10.60919204,40.96538548,18.35955224,0.1247,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.60919204,40.96538548,'115',10.60917309,40.96545661,18.32555224,0.1209,0.26119807,0.26119807,2,11.841606,0.9555435,0.9555435,0.9555435,1,1
'3711',10.61186767,40.96558995,18.06255224,0.1036,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.61186767,40.96558995,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3712',10.61324058,40.96391823,18.37355224,0.1387,'1215',10.61313523,40.96388584,18.13155224,0.1245,0.30921593,0.30921593,2,11.76726,0.9477658,0.9477658,0.9477658,1,1,2,10.613187905,40.963902035,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.953552,0,0
'3712',10.61324058,40.96391823,18.37355224,0.1387,'1215',10.61313523,40.96388584,18.13155224,0.1245,0.30921593,0.30921593,2,11.76726,0.9477658,0.9477658,0.9477658,1,1,2,10.613187905,40.963902035,'4663',10.61308686,40.96390505,18.00455224,0.097,0.27489933,0.27489933,2,11.821669,0.953552,0.953552,0.953552,1,1
'3713',10.61431816,40.96278729,17.25755224,0.055,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.61431816,40.96278729,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3714',10.63282804,40.93400214,17.80055224,0.094,'6599',10.63290446,40.93415206,17.62155224,0.0943,0.5783471,0.5783471,2,11.118883,0.8030437,0.8030437,0.8030437,1,1,2,10.63286625,40.9340771,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9361299,0,0
'3714',10.63282804,40.93400214,17.80055224,0.094,'6599',10.63290446,40.93415206,17.62155224,0.0943,0.5783471,0.5783471,2,11.118883,0.8030437,0.8030437,0.8030437,1,1,2,10.63286625,40.9340771,'4090',10.6328633,40.93417703,17.79355224,0.1009,0.35983744,0.35983744,2,11.675329,0.9361299,0.9361299,0.9361299,1,1
'3715',10.59853887,40.97986888,16.66755224,0.0637,'3166',10.59847544,40.97989886,16.82655224,0.0352,0.20338738,0.20338738,2,11.914508,0.96221846,0.96221846,0.96221846,1,1,2,10.598507155,40.97988387,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.957938,0,0
'3715',10.59853887,40.97986888,16.66755224,0.0637,'3166',10.59847544,40.97989886,16.82655224,0.0352,0.20338738,0.20338738,2,11.914508,0.96221846,0.96221846,0.96221846,1,1,2,10.598507155,40.97988387,'4047',10.59843115,40.97991933,17.00355224,0.0448,0.24282749,0.24282749,2,11.866738,0.957938,0.957938,0.957938,1,1
