S1_1_3_ID,S1_1_3_S1_F1_RA,S1_1_3_S1_F1_DEC,S1_1_3_S1_F1_MAG1_1,S1_1_3_S1_F1_ERR1_1,S1_1_3_S1_F3_ID,S1_1_3_S1_F3_RA,S1_1_3_S1_F3_DEC,S1_1_3_S1_F3_MAG1_3,S1_1_3_S1_F3_ERR1_3,S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_Separation_max,S1_1_3_ncat,S1_1_3_dist_bayesfactor,S1_1_3_dist_post,S1_1_3_p_single,S1_1_3_p_any,S1_1_3_p_i,S1_1_3_match_flag,S1_1_3_asn,S1_1_3_RA,S1_1_3_DEC,S1_F4_ID,S1_F4_RA,S1_F4_DEC,S1_F4_MAG1_4,S1_F4_ERR1_4,Separation_S1_F4_S1_1_3,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'995',10.65111464,40.90110339,17.94250491,0.0955,'2588',10.65102346,40.90109981,17.89250491,0.0924,0.24843778,0.24843778,2,11.859258,0.9602025,0.9602025,0.9602025,1,1,2,10.65106905,40.9011016,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9650719,0,0
'995',10.65111464,40.90110339,17.94250491,0.0955,'2588',10.65102346,40.90109981,17.89250491,0.0924,0.24843778,0.24843778,2,11.859258,0.9602025,0.9602025,0.9602025,1,1,2,10.65106905,40.9011016,'4484',10.65100651,40.90113317,17.79550491,0.087,0.20463535,0.20463535,2,11.913126,0.9650719,0.9650719,0.9650719,1,1
'996',10.77558934,40.73459305,18.59250491,0.0521,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77558934,40.73459305,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9533942,0,0
'996',10.77558934,40.73459305,18.59250491,0.0521,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77558934,40.73459305,'9620',10.77549558,40.73454952,18.58150491,0.0561,0.29995504,0.29995504,2,11.782573,0.9533942,0.9533942,0.9533942,1,1
'997',10.7415433,40.78297302,18.32250491,0.0562,'1370',10.74146054,40.78298759,18.54550491,0.0744,0.23161136,0.23161136,2,11.881183,0.9620875,0.9620875,0.9620875,1,1,2,10.74150192,40.782980305,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9594707,0,0
'997',10.7415433,40.78297302,18.32250491,0.0562,'1370',10.74146054,40.78298759,18.54550491,0.0744,0.23161136,0.23161136,2,11.881183,0.9620875,0.9620875,0.9620875,1,1,2,10.74150192,40.782980305,'3829',10.74142567,40.7830228,18.44650491,0.0688,0.25807834,0.25807834,2,11.846004,0.9594707,0.9594707,0.9594707,1,1
'998',10.75693422,40.75915389,16.56950491,0.0368,'4849',10.75686262,40.75916142,16.60550491,0.0326,0.19711594,0.19711594,2,11.921326,0.9653187,0.9653187,0.9653187,1,1,2,10.75689842,40.759157655,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9561404,0,0
'998',10.75693422,40.75915389,16.56950491,0.0368,'4849',10.75686262,40.75916142,16.60550491,0.0326,0.19711594,0.19711594,2,11.921326,0.9653187,0.9653187,0.9653187,1,1,2,10.75689842,40.759157655,'3844',10.75679997,40.75918207,16.56350491,0.03,0.28248128,0.28248128,2,11.810198,0.9561404,0.9561404,0.9561404,1,1
'999',10.75553451,40.7616206,16.71750491,0.0361,'1425',10.75548619,40.761589,16.89550491,0.0307,0.17407249,0.17407249,2,11.944543,0.96706456,0.96706456,0.96706456,1,1,2,10.75551035,40.7616048,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95741624,0,0
'999',10.75553451,40.7616206,16.71750491,0.0361,'1425',10.75548619,40.761589,16.89550491,0.0307,0.17407249,0.17407249,2,11.944543,0.96706456,0.96706456,0.96706456,1,1,2,10.75551035,40.7616048,'1271',10.75541231,40.76162098,16.54550491,0.0228,0.27360347,0.27360347,2,11.823598,0.95741624,0.95741624,0.95741624,1,1
'1001',10.76409599,40.75155998,18.31050491,0.0645,'8632',10.76416866,40.75156525,18.62650491,0.0746,0.19908945,0.19908945,2,11.919203,0.9651547,0.9651547,0.9651547,1,1,2,10.764132325,40.751562615,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.8856141,0,0
'1001',10.76409599,40.75155998,18.31050491,0.0645,'8632',10.76416866,40.75156525,18.62650491,0.0746,0.19908945,0.19908945,2,11.919203,0.9651547,0.9651547,0.9651547,1,1,2,10.764132325,40.751562615,'3861',10.76396283,40.75161212,18.69150491,0.0992,0.49540776,0.49540776,2,11.360613,0.8856141,0.8856141,0.8856141,1,1
'1002',10.78431182,40.72523371,17.83650491,0.0429,'11003',10.78455656,40.72514152,18.00250491,0.1027,0.7456451,0.7456451,2,10.517653,0.5235281,0.5235281,0.5235281,1,1,2,10.78443419,40.725187615,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.5764425,0,0
'1002',10.78431182,40.72523371,17.83650491,0.0429,'11003',10.78455656,40.72514152,18.00250491,0.1027,0.7456451,0.7456451,2,10.517653,0.5235281,0.5235281,0.5235281,1,1,2,10.78443419,40.725187615,'4897',10.78417031,40.72516741,17.66350491,0.0736,0.7235963,0.7235963,2,10.605584,0.5764425,0.5764425,0.5764425,1,1
'1003',10.75496496,40.76368192,17.91450491,0.0362,'4845',10.75488409,40.76364113,17.85050491,0.0459,0.26492658,0.26492658,2,11.836282,0.95813084,0.95813084,0.95813084,1,1,2,10.754924525,40.763661525,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95485026,0,0
'1003',10.75496496,40.76368192,17.91450491,0.0362,'4845',10.75488409,40.76364113,17.85050491,0.0459,0.26492658,0.26492658,2,11.836282,0.95813084,0.95813084,0.95813084,1,1,2,10.754924525,40.763661525,'3848',10.7548222,40.76363861,17.89250491,0.0463,0.29094693,0.29094693,2,11.797021,0.95485026,0.95485026,0.95485026,1,1
'1004',10.6952906,40.84520141,15.17850491,0.023,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.6952906,40.84520141,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1005',10.75673056,40.76361925,17.33850491,0.0204,'1444',10.75672081,40.76360834,17.41350491,0.0324,0.047427535,0.047427535,2,12.020684,0.9722139,0.9722139,0.9722139,1,1,2,10.756725685,40.763613795,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95085955,0,0
'1005',10.75673056,40.76361925,17.33850491,0.0204,'1444',10.75672081,40.76360834,17.41350491,0.0324,0.047427535,0.047427535,2,12.020684,0.9722139,0.9722139,0.9722139,1,1,2,10.756725685,40.763613795,'1298',10.75661072,40.76362064,17.37250491,0.0278,0.3144393,0.3144393,2,11.758418,0.95085955,0.95085955,0.95085955,1,1
'1006',10.75584418,40.76905786,15.47650491,0.0209,'6055',10.75579345,40.76903414,15.50350491,0.0311,0.16254927,0.16254927,2,11.955071,0.96782804,0.96782804,0.96782804,1,1,2,10.755818815,40.769046,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9553932,0,0
'1006',10.75584418,40.76905786,15.47650491,0.0209,'6055',10.75579345,40.76903414,15.50350491,0.0311,0.16254927,0.16254927,2,11.955071,0.96782804,0.96782804,0.96782804,1,1,2,10.755818815,40.769046,'1846',10.75571393,40.76903791,15.48450491,0.0218,0.28744325,0.28744325,2,11.802522,0.9553932,0.9553932,0.9553932,1,1
'1007',10.73946778,40.78896075,18.13450491,0.0446,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73946778,40.78896075,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9689518,0,0
'1007',10.73946778,40.78896075,18.13450491,0.0446,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73946778,40.78896075,'3095',10.73941324,40.78895598,18.38350491,0.0905,0.14964469,0.14964469,2,11.966006,0.9689518,0.9689518,0.9689518,1,1
'1008',10.74186231,40.78741769,17.94450491,0.0381,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74186231,40.78741769,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.89951974,0,0
'1008',10.74186231,40.78741769,17.94450491,0.0381,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74186231,40.78741769,'5289',10.74169039,40.78743188,18.12150491,0.0572,0.47137827,0.47137827,2,11.423671,0.89951974,0.89951974,0.89951974,1,1
'1009',10.74358342,40.78787933,18.49750491,0.0744,'1350',10.74344316,40.78774184,18.80850491,0.0666,0.6254166,0.6254166,2,10.965087,0.75481075,0.75481075,0.75481075,1,1,2,10.74351329,40.787810585,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.7280434,0,0
'1009',10.74358342,40.78787933,18.49750491,0.0744,'1350',10.74344316,40.78774184,18.80850491,0.0666,0.6254166,0.6254166,2,10.965087,0.75481075,0.75481075,0.75481075,1,1,2,10.74351329,40.787810585,'1242',10.74327701,40.7878039,18.42450491,0.0651,0.6444738,0.6444738,2,10.899399,0.7280434,0.7280434,0.7280434,1,1
'1010',10.78729029,40.72391236,18.10050491,0.0537,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.78729029,40.72391236,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.8141919,0,0
'1010',10.78729029,40.72391236,18.10050491,0.0537,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.78729029,40.72391236,'3346',10.78712701,40.72380915,17.87950491,0.0679,0.5800899,0.5800899,2,11.113403,0.8141919,0.8141919,0.8141919,1,1
'1011',10.73780097,40.79027141,18.37950491,0.057,'4766',10.73764639,40.79021168,18.29450491,0.066,0.47302017,0.47302017,2,11.419462,0.89758486,0.89758486,0.89758486,1,1,2,10.73772368,40.790241545,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1012',10.73869376,40.79031963,18.20350491,0.0427,'3173',10.73856323,40.79029472,18.49250491,0.0631,0.36689788,0.36689788,2,11.661402,0.938645,0.938645,0.938645,1,1,2,10.738628495,40.790307175,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1013',10.73882869,40.7915601,17.89850491,0.0462,'4785',10.73878456,40.79152366,17.86250491,0.0496,0.17797737,0.17797737,2,11.940811,0.9667898,0.9667898,0.9667898,1,1,2,10.738806625,40.79154188,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9633164,0,0
'1013',10.73882869,40.7915601,17.89850491,0.0462,'4785',10.73878456,40.79152366,17.86250491,0.0496,0.17797737,0.17797737,2,11.940811,0.9667898,0.9667898,0.9667898,1,1,2,10.738806625,40.79154188,'1233',10.73872545,40.79153282,17.73250491,0.0352,0.22363608,0.22363608,2,11.891038,0.9633164,0.9633164,0.9633164,1,1
'1014',10.74026759,40.79127326,17.81950491,0.0377,'1345',10.74020095,40.79123002,17.76450491,0.0313,0.23920862,0.23920862,2,11.871473,0.9612636,0.9612636,0.9612636,1,1,2,10.74023427,40.79125164,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9603467,0,0
'1014',10.74026759,40.79127326,17.81950491,0.0377,'1345',10.74020095,40.79123002,17.76450491,0.0313,0.23920862,0.23920862,2,11.871473,0.9612636,0.9612636,0.9612636,1,1,2,10.74023427,40.79125164,'1234',10.74014544,40.79123333,17.72250491,0.0371,0.2509225,0.2509225,2,11.855889,0.9603467,0.9603467,0.9603467,1,1
'1015',10.74185444,40.79162268,16.52950491,0.0202,'1346',10.74179316,40.7915965,16.54050491,0.0228,0.1917771,0.1917771,2,11.926961,0.96575046,0.96575046,0.96575046,1,1,2,10.7418238,40.79160959,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9637116,0,0
'1015',10.74185444,40.79162268,16.52950491,0.0202,'1346',10.74179316,40.7915965,16.54050491,0.0228,0.1917771,0.1917771,2,11.926961,0.96575046,0.96575046,0.96575046,1,1,2,10.7418238,40.79160959,'1235',10.74174472,40.79159794,16.59050491,0.0231,0.21957722,0.21957722,2,11.895921,0.9637116,0.9637116,0.9637116,1,1
'1016',10.74312525,40.79133995,17.99750491,0.0531,'5317',10.74303573,40.79129706,17.82850491,0.0434,0.2887418,0.2887418,2,11.80049,0.9546972,0.9546972,0.9546972,1,1,2,10.74308049,40.791318505,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1017',10.74421187,40.79146284,16.96350491,0.0284,'5318',10.7441744,40.79137398,16.89450491,0.0284,0.3358022,0.3358022,2,11.720713,0.94605464,0.94605464,0.94605464,1,1,2,10.744193135,40.79141841,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9559254,0,0
'1017',10.74421187,40.79146284,16.96350491,0.0284,'5318',10.7441744,40.79137398,16.89450491,0.0284,0.3358022,0.3358022,2,11.720713,0.94605464,0.94605464,0.94605464,1,1,2,10.744193135,40.79141841,'3147',10.74408923,40.79141276,16.90050491,0.0468,0.28392616,0.28392616,2,11.807977,0.9559254,0.9559254,0.9559254,1,1
'1018',10.74487212,40.79184168,17.11150491,0.036,'3247',10.74479911,40.79180572,17.15550491,0.0374,0.23739398,0.23739398,2,11.873821,0.96146435,0.96146435,0.96146435,1,1,2,10.744835615,40.7918237,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.956947,0,0
'1018',10.74487212,40.79184168,17.11150491,0.036,'3247',10.74479911,40.79180572,17.15550491,0.0374,0.23739398,0.23739398,2,11.873821,0.96146435,0.96146435,0.96146435,1,1,2,10.744835615,40.7918237,'3146',10.74474332,40.79185587,17.21450491,0.0487,0.27693072,0.27693072,2,11.818625,0.956947,0.956947,0.956947,1,1
'1019',10.76456834,40.75483742,17.98250491,0.0479,'3397',10.7645397,40.75478294,18.01050491,0.0468,0.211107,0.211107,2,11.905823,0.9641035,0.9641035,0.9641035,1,1,2,10.76455402,40.75481018,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.91391116,0,0
'1019',10.76456834,40.75483742,17.98250491,0.0479,'3397',10.7645397,40.75478294,18.01050491,0.0468,0.211107,0.211107,2,11.905823,0.9641035,0.9641035,0.9641035,1,1,2,10.76455402,40.75481018,'3865',10.76439226,40.75481525,17.87650491,0.0361,0.44150287,0.44150287,2,11.497698,0.91391116,0.91391116,0.91391116,1,1
'1020',10.74561585,40.78143741,18.26350491,0.0547,'3239',10.74529334,40.78141131,17.97750491,0.0811,0.8841512,0.8841512,2,9.904927,0.2113724,0.2113724,0.2113724,1,1,2,10.745454595,40.78142436,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9000703,0,0
'1020',10.74561585,40.78143741,18.26350491,0.0547,'3239',10.74529334,40.78141131,17.97750491,0.0811,0.8841512,0.8841512,2,9.904927,0.2113724,0.2113724,0.2113724,1,1,2,10.745454595,40.78142436,'7941',10.74528242,40.78141584,17.90050491,0.0751,0.47034073,0.47034073,2,11.426323,0.9000703,0.9000703,0.9000703,1,1
'1021',10.7439125,40.78384707,19.25550491,0.0879,'1394',10.7439448,40.78391155,19.52250491,0.1219,0.24826455,0.24826455,2,11.859491,0.960223,0.960223,0.960223,1,1,2,10.74392865,40.78387931,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1022',10.74821119,40.78162204,17.56150491,0.0432,'3241',10.74816949,40.78160108,17.60350491,0.0387,0.1364362,0.1364362,2,11.976263,0.9693132,0.9693132,0.9693132,1,1,2,10.74819034,40.78161156,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9498035,0,0
'1022',10.74821119,40.78162204,17.56150491,0.0432,'3241',10.74816949,40.78160108,17.60350491,0.0387,0.1364362,0.1364362,2,11.976263,0.9693132,0.9693132,0.9693132,1,1,2,10.74819034,40.78161156,'3114',10.74807309,40.78160677,17.67650491,0.0352,0.32008097,0.32008097,2,11.748701,0.9498035,0.9498035,0.9498035,1,1
'1023',10.74784607,40.78344307,17.14950491,0.0318,'5321',10.74776795,40.7834528,17.18050491,0.0236,0.21580602,0.21580602,2,11.900377,0.9636671,0.9636671,0.9636671,1,1,2,10.74780701,40.783447935,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9590927,0,0
'1023',10.74784607,40.78344307,17.14950491,0.0318,'5321',10.74776795,40.7834528,17.18050491,0.0236,0.21580602,0.21580602,2,11.900377,0.9636671,0.9636671,0.9636671,1,1,2,10.74780701,40.783447935,'3117',10.74771601,40.78342533,17.00350491,0.0227,0.2610611,0.2610611,2,11.8418,0.9590927,0.9590927,0.9590927,1,1
'1024',10.74928201,40.7757602,15.21950491,0.021,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74928201,40.7757602,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.93043715,0,0
'1024',10.74928201,40.7757602,15.21950491,0.021,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74928201,40.7757602,'5295',10.74914025,40.77573444,15.22250491,0.0181,0.39743373,0.39743373,2,11.59805,0.93043715,0.93043715,0.93043715,1,1
'1025',10.75926646,40.76251536,15.81950491,0.022,'3356',10.75921479,40.76248623,15.82950491,0.0226,0.17563371,0.17563371,2,11.943061,0.9669557,0.9669557,0.9669557,1,1,2,10.759240625,40.762500795,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9543209,0,0
'1025',10.75926646,40.76251536,15.81950491,0.022,'3356',10.75921479,40.76248623,15.82950491,0.0226,0.17563371,0.17563371,2,11.943061,0.9669557,0.9669557,0.9669557,1,1,2,10.759240625,40.762500795,'3229',10.75913302,40.7625071,15.91450491,0.0139,0.29428548,0.29428548,2,11.791718,0.9543209,0.9543209,0.9543209,1,1
'1026',10.76276115,40.76272705,16.27250491,0.0257,'1916',10.76269601,40.76269478,16.55950491,0.035,0.21223597,0.21223597,2,11.904525,0.964,0.964,0.964,1,1,2,10.76272858,40.762710915,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9518033,0,0
'1026',10.76276115,40.76272705,16.27250491,0.0257,'1916',10.76269601,40.76269478,16.55950491,0.035,0.21223597,0.21223597,2,11.904525,0.964,0.964,0.964,1,1,2,10.76272858,40.762710915,'5320',10.76261563,40.76270327,16.34550491,0.0194,0.30920947,0.30920947,2,11.767271,0.9518033,0.9518033,0.9518033,1,1
'1027',10.70761596,40.83163326,17.80750491,0.0434,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.70761596,40.83163326,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95976245,0,0
'1027',10.70761596,40.83163326,17.80750491,0.0434,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.70761596,40.83163326,'10718',10.70757248,40.8315703,18.63750491,0.079,0.25573358,0.25573358,2,11.849274,0.95976245,0.95976245,0.95976245,1,1
'1028',10.708978,40.82988994,17.23950491,0.0328,'1173',10.70895529,40.82982509,17.16350491,0.0381,0.24151678,0.24151678,2,11.868462,0.96100456,0.96100456,0.96100456,1,1,2,10.708966645,40.829857515,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1030',10.7365752,40.79977264,16.84650491,0.0317,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7365752,40.79977264,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.91973674,0,0
'1030',10.7365752,40.79977264,16.84650491,0.0317,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7365752,40.79977264,'3835',10.73641855,40.79977855,16.80150491,0.0391,0.42743108,0.42743108,2,11.530888,0.91973674,0.91973674,0.91973674,1,1
'1031',10.78403135,40.7311599,19.06250491,0.1002,'9501',10.78403158,40.73099653,18.66050491,0.0988,0.5881323,0.5881323,2,11.087901,0.803328,0.803328,0.803328,1,1,2,10.784031465,40.731078215,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.92184794,0,0
'1031',10.78403135,40.7311599,19.06250491,0.1002,'9501',10.78403158,40.73099653,18.66050491,0.0988,0.5881323,0.5881323,2,11.087901,0.803328,0.803328,0.803328,1,1,2,10.784031465,40.731078215,'3304',10.78388281,40.73104581,18.73250491,0.0673,0.42197824,0.42197824,2,11.54346,0.92184794,0.92184794,0.92184794,1,1
'1032',10.77702172,40.74662889,16.92250491,0.0348,'6133',10.77694244,40.74656231,17.01450491,0.0571,0.3228066,0.3228066,2,11.743945,0.94872046,0.94872046,0.94872046,1,1,2,10.77698208,40.7465956,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9522692,0,0
'1032',10.77702172,40.74662889,16.92250491,0.0348,'6133',10.77694244,40.74656231,17.01450491,0.0571,0.3228066,0.3228066,2,11.743945,0.94872046,0.94872046,0.94872046,1,1,2,10.77698208,40.7465956,'1410',10.77688036,40.74663183,16.94550491,0.0362,0.30655825,0.30655825,2,11.771702,0.9522692,0.9522692,0.9522692,1,1
'1033',10.75555507,40.77182184,18.54850491,0.0409,'1439',10.75537907,40.77185381,18.61250491,0.0499,0.4934453,0.4934453,2,11.36588,0.8856742,0.8856742,0.8856742,1,1,2,10.75546707,40.771837825,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1034',10.75569359,40.7735353,17.68450491,0.0483,'3839',10.75561813,40.77354543,17.70950491,0.0458,0.20893148,0.20893148,2,11.908303,0.9643007,0.9643007,0.9643007,1,1,2,10.75565586,40.773540365,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95700234,0,0
'1034',10.75569359,40.7735353,17.68450491,0.0483,'3839',10.75561813,40.77354543,17.70950491,0.0458,0.20893148,0.20893148,2,11.908303,0.9643007,0.9643007,0.9643007,1,1,2,10.75565586,40.773540365,'3202',10.7555551,40.77353151,17.67950491,0.0367,0.2765423,0.2765423,2,11.819209,0.95700234,0.95700234,0.95700234,1,1
'1035',10.75915683,40.77182518,18.69850491,0.0767,'3314',10.75912975,40.77180812,18.09250491,0.0552,0.09603481,0.09603481,2,12.001757,0.971012,0.971012,0.971012,1,1,2,10.75914329,40.77181665,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9413306,0,0
'1035',10.75915683,40.77182518,18.69850491,0.0767,'3314',10.75912975,40.77180812,18.09250491,0.0552,0.09603481,0.09603481,2,12.001757,0.971012,0.971012,0.971012,1,1,2,10.75914329,40.77181665,'4829',10.75901751,40.77184611,18.31650491,0.0652,0.35894457,0.35894457,2,11.677072,0.9413306,0.9413306,0.9413306,1,1
'1036',10.7675276,40.75476522,18.66250491,0.0532,'7106',10.76753255,40.75477221,18.96850491,0.097,0.028556008,0.028556008,2,12.024577,0.97245497,0.97245497,0.97245497,1,1,2,10.767530075,40.754768715,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9354208,0,0
'1036',10.7675276,40.75476522,18.66250491,0.0532,'7106',10.76753255,40.75477221,18.96850491,0.097,0.028556008,0.028556008,2,12.024577,0.97245497,0.97245497,0.97245497,1,1,2,10.767530075,40.754768715,'1333',10.76740904,40.75482161,19.03050491,0.0866,0.38105738,0.38105738,2,11.632655,0.9354208,0.9354208,0.9354208,1,1
'1037',10.75992416,40.78310422,17.23650491,0.0294,'3851',10.75982538,40.78304953,17.13450491,0.0332,0.33356467,0.33356467,2,11.724778,0.9465304,0.9465304,0.9465304,1,1,2,10.75987477,40.783076875,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.958842,0,0
'1037',10.75992416,40.78310422,17.23650491,0.0294,'3851',10.75982538,40.78304953,17.13450491,0.0332,0.33356467,0.33356467,2,11.724778,0.9465304,0.9465304,0.9465304,1,1,2,10.75987477,40.783076875,'1286',10.75978361,40.78310081,17.33750491,0.0332,0.26300627,0.26300627,2,11.839033,0.958842,0.958842,0.958842,1,1
'1038',10.73974392,40.79331888,18.61850491,0.0668,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73974392,40.79331888,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9394614,0,0
'1038',10.73974392,40.79331888,18.61850491,0.0668,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73974392,40.79331888,'1257',10.73967996,40.79322939,18.46350491,0.0556,0.36630207,0.36630207,2,11.662588,0.9394614,0.9394614,0.9394614,1,1
'1039',10.74480129,40.79488629,18.26850491,0.1336,'3262',10.74480708,40.79487413,18.22450491,0.152,0.04653329,0.04653329,2,12.020913,0.9722281,0.9722281,0.9722281,1,1,2,10.744804185,40.79488021,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.95586985,0,0
'1039',10.74480129,40.79488629,18.26850491,0.1336,'3262',10.74480708,40.79487413,18.22450491,0.152,0.04653329,0.04653329,2,12.020913,0.9722281,0.9722281,0.9722281,1,1,2,10.744804185,40.79488021,'3171',10.74472481,40.79482897,18.30650491,0.1195,0.28429705,0.28429705,2,11.8074045,0.95586985,0.95586985,0.95586985,1,1
'1040',10.73875144,40.79499555,17.26650491,0.0319,'250',10.73872964,40.79496779,17.22350491,0.0293,0.11626334,0.11626334,2,11.9901,0.97024685,0.97024685,0.97024685,1,1,2,10.73874054,40.79498167,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9544973,0,0
'1040',10.73875144,40.79499555,17.26650491,0.0319,'250',10.73872964,40.79496779,17.22350491,0.0293,0.11626334,0.11626334,2,11.9901,0.97024685,0.97024685,0.97024685,1,1,2,10.73874054,40.79498167,'1834',10.73863359,40.79499043,17.34450491,0.0347,0.29318127,0.29318127,2,11.793478,0.9544973,0.9544973,0.9544973,1,1
'1041',10.74120151,40.79882447,17.28350491,0.0432,'3823',10.741186,40.79882243,17.34250491,0.0479,0.04290158,0.04290158,2,12.021794,0.9722828,0.9722828,0.9722828,1,1,2,10.741193755,40.79882345,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1042',10.73939606,40.79799914,16.93950491,0.0349,'248',10.7393317,40.79797154,16.71350491,0.0372,0.20158592,0.20158592,2,11.916488,0.9649438,0.9649438,0.9649438,1,1,2,10.73936388,40.79798534,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.92399377,0,0
'1042',10.73939606,40.79799914,16.93950491,0.0349,'248',10.7393317,40.79797154,16.71350491,0.0372,0.20158592,0.20158592,2,11.916488,0.9649438,0.9649438,0.9649438,1,1,2,10.73936388,40.79798534,'223',10.73921589,40.79801391,16.92950491,0.031,0.4162199,0.4162199,2,11.5565605,0.92399377,0.92399377,0.92399377,1,1
'1043',10.65202434,40.91169479,16.31350491,0.0572,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65202434,40.91169479,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1045',10.75074658,40.7882584,18.66950491,0.1052,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.75074658,40.7882584,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.8534715,0,0
'1045',10.75074658,40.7882584,18.66950491,0.1052,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.75074658,40.7882584,'4818',10.75055409,40.7882236,18.76150491,0.0792,0.5394132,0.5394132,2,11.237008,0.8534715,0.8534715,0.8534715,1,1
'1046',10.75369834,40.78653398,18.48550491,0.0902,'9748',10.75391905,40.78651702,18.79950491,0.1074,0.6046874,0.6046874,2,11.0343,0.7830969,0.7830969,0.7830969,1,1,2,10.753808695,40.7865255,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.94820213,0,0
'1046',10.75369834,40.78653398,18.48550491,0.0902,'9748',10.75391905,40.78651702,18.79950491,0.1074,0.6046874,0.6046874,2,11.0343,0.7830969,0.7830969,0.7830969,1,1,2,10.753808695,40.7865255,'8514',10.75370432,40.78648002,18.47650491,0.0715,0.32824743,0.32824743,2,11.73433,0.94820213,0.94820213,0.94820213,1,1
