S1_F1_ID S1_F1_RA S1_F1_DEC S1_F1_MAG1_1 S1_F1_ERR1_1 S1_F3_ID S1_F3_RA S1_F3_DEC S1_F3_MAG1_3 S1_F3_ERR1_3 Separation_S1_F3_S1_F1 Separation_max ncat dist_bayesfactor dist_post p_single p_any p_i match_flag 
'24', 10.7297304, 40.80672836, 17.30950491, 0.0473, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'25', 10.71092952, 40.83074889, 17.72950491, 0.0834, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9891991, 0.0, 0 
'25', 10.71092952, 40.83074889, 17.72950491, 0.0834, '1847', 10.71097338, 40.83073305, 17.74950491, 0.0761, 0.13238235, 0.13238235, 2, 12.438574, 0.9891991, 0.9891991, 0.9891991, 1.0, 1 
'27', 10.71648552, 40.83392331, 15.42150491, 0.0194, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'28', 10.72189684, 40.83540873, 16.60550491, 0.0274, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'29', 10.7423656, 40.83187596, 17.94750491, 0.0933, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9912845, 0.0, 0 
'29', 10.7423656, 40.83187596, 17.94750491, 0.0933, '10372', 10.74239459, 40.83189019, 18.44450491, 0.1049, 0.09412646, 0.09412646, 2, 12.532657, 0.9912845, 0.9912845, 0.9912845, 1.0, 1 
'30', 10.7377485, 40.81020585, 18.34550491, 0.0555, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9921522, 0.0, 0 
'30', 10.7377485, 40.81020585, 18.34550491, 0.0555, '252', 10.73773277, 40.81019117, 18.40150491, 0.0484, 0.068043634, 0.068043634, 2, 12.578582, 0.9921522, 0.9921522, 0.9921522, 1.0, 1 
'31', 10.73822779, 40.810808, 18.27050491, 0.0563, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'32', 10.72144015, 40.8324167, 15.96350491, 0.0338, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9886016, 0.0, 0 
'32', 10.72144015, 40.8324167, 15.96350491, 0.0338, '4728', 10.72139349, 40.83240015, 16.19150491, 0.0298, 0.14036699, 0.14036699, 2, 12.414928, 0.9886016, 0.9886016, 0.9886016, 1.0, 1 
'33', 10.70281362, 40.85529357, 17.25850491, 0.0502, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'34', 10.72946308, 40.82432882, 19.03250491, 0.1446, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'35', 10.70452009, 40.8578321, 15.88250491, 0.0273, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.99462056, 0.0, 0 
'35', 10.70452009, 40.8578321, 15.88250491, 0.0273, '1833', 10.704475, 40.85780071, 15.78150491, 0.0292, 0.16686136, 0.16686136, 2, 12.326551, 0.9860651, 0.9860651, 0.99462056, 0.38272154, 2 
'35', 10.70452009, 40.8578321, 15.88250491, 0.0273, '11866', 10.70451142, 40.8578572, 17.26050491, 0.0526, 0.09339276, 0.09339276, 2, 12.53415, 0.9913142, 0.9913142, 0.99462056, 0.61727846, 1 
'36', 10.77488104, 40.77834644, 17.38450491, 0.0436, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'37', 10.76924046, 40.7805371, 17.97350491, 0.0731, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9818367, 0.0, 0 
'37', 10.76924046, 40.7805371, 17.97350491, 0.0731, '10411', 10.76929406, 40.7805736, 18.11250491, 0.0837, 0.19650657, 0.19650657, 2, 12.209595, 0.9818367, 0.9818367, 0.9818367, 1.0, 1 
'38', 10.74210796, 40.8164483, 17.34850491, 0.0319, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'39', 10.75134174, 40.80693451, 18.13150491, 0.0487, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'40', 10.78624871, 40.76580991, 17.67550491, 0.072, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'41', 10.79329739, 40.77026376, 18.95550491, 0.1063, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'42', 10.76665589, 40.80289747, 15.90050491, 0.0245, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'43', 10.74493012, 40.83369101, 16.63950491, 0.0345, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9895057, 0.0, 0 
'43', 10.74493012, 40.83369101, 16.63950491, 0.0345, '3406', 10.74488872, 40.83367424, 16.64050491, 0.0362, 0.12790929, 0.12790929, 2, 12.451216, 0.9895057, 0.9895057, 0.9895057, 1.0, 1 
'44', 10.74574279, 40.83573035, 18.79150491, 0.0976, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'45', 10.78697958, 40.78582137, 16.30350491, 0.0169, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'46', 10.75998896, 40.82328419, 16.79450491, 0.0311, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'47', 10.80853891, 40.75889828, 16.34650491, 0.0154, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'48', 10.75551701, 40.85913237, 18.81850491, 0.0831, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'49', 10.7733551, 40.8215255, 17.74250491, 0.041, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'50', 10.71748579, 40.89177533, 16.03450491, 0.0228, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.98298913, 0.0, 0 
'50', 10.71748579, 40.89177533, 16.03450491, 0.0228, '3260', 10.71743186, 40.89174199, 16.03450491, 0.0247, 0.18959413, 0.18959413, 2, 12.238572, 0.98298913, 0.98298913, 0.98298913, 1.0, 1 
'51', 10.76497782, 40.83270738, 17.38050491, 0.041, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'52', 10.72841103, 40.90198672, 17.01850491, 0.0498, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'54', 10.73344849, 40.88060148, 16.58550491, 0.0363, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.98686385, 0.0, 0 
'54', 10.73344849, 40.88060148, 16.58550491, 0.0363, '6093', 10.73339091, 40.88059321, 16.70450491, 0.0385, 0.15952803, 0.15952803, 2, 12.352539, 0.98686385, 0.98686385, 0.98686385, 1.0, 1 
'55', 10.7778498, 40.82535827, 18.14350491, 0.0781, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'56', 10.74667163, 40.86616073, 16.74550491, 0.0348, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'57', 10.80393237, 40.79721739, 17.06150491, 0.0409, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'58', 10.79242603, 40.81409316, 18.62450491, 0.1032, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'59', 10.79232991, 40.81489748, 17.98150491, 0.063, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'60', 10.62903732, 40.80275561, 17.81750491, 0.0914, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'61', 10.62992204, 40.8029066, 17.60950491, 0.0819, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'62', 10.63626766, 40.81637603, 17.24950491, 0.0301, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.99180865, 0.0, 0 
'62', 10.63626766, 40.81637603, 17.24950491, 0.0301, '2094', 10.63626617, 40.81635391, 17.57250491, 0.0509, 0.079735406, 0.079735406, 2, 12.559822, 0.99180865, 0.99180865, 0.99180865, 1.0, 1 
'64', 10.62856711, 40.82650081, 16.37450491, 0.0226, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9896319, 0.0, 0 
'64', 10.62856711, 40.82650081, 16.37450491, 0.0226, '5077', 10.62852209, 40.8264928, 16.19050491, 0.0242, 0.12598321, 0.12598321, 2, 12.456525, 0.9896319, 0.9896319, 0.9896319, 1.0, 1 
'65', 10.62141943, 40.82570323, 17.43650491, 0.0636, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'66', 10.61943712, 40.82961832, 16.81550491, 0.0371, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9863285, 0.0, 0 
'66', 10.61943712, 40.82961832, 16.81550491, 0.0371, '4005', 10.61946273, 40.82957693, 16.87350491, 0.0441, 0.16452587, 0.16452587, 2, 12.334955, 0.9863285, 0.9863285, 0.9863285, 1.0, 1 
'70', 10.59544696, 40.8568087, 17.41950491, 0.0366, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'71', 10.59695424, 40.8571817, 16.66950491, 0.0398, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'72', 10.59766199, 40.85385932, 17.27450491, 0.0465, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'73', 10.60056154, 40.85556975, 18.24450491, 0.0796, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'74', 10.69744887, 40.70774492, 18.70150491, 0.1154, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'75', 10.59863446, 40.84786307, 18.49150491, 0.2474, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'76', 10.59980979, 40.845122, 17.93650491, 0.1104, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'77', 10.61044519, 40.85014333, 17.22450491, 0.0391, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9928271, 0.0, 0 
'77', 10.61044519, 40.85014333, 17.22450491, 0.0391, '2103', 10.61044218, 40.85015184, 17.40150491, 0.0502, 0.03171354, 0.03171354, 2, 12.61793, 0.9928271, 0.9928271, 0.9928271, 1.0, 1 
'80', 10.58493523, 40.87170414, 16.68050491, 0.0371, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'81', 10.70201601, 40.71257964, 18.14950491, 0.0676, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'82', 10.58619332, 40.86730303, 16.66950491, 0.0486, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'83', 10.58724828, 40.86724193, 17.16950491, 0.0572, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'84', 10.62725682, 40.81288827, 16.74850491, 0.034, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.98370796, 0.0, 0 
'84', 10.62725682, 40.81288827, 16.74850491, 0.034, '5483', 10.62727369, 40.81283852, 16.84850491, 0.0453, 0.18490425, 0.18490425, 2, 12.257642, 0.98370796, 0.98370796, 0.98370796, 1.0, 1 
'85', 10.62965967, 40.8154583, 16.86550491, 0.0384, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'86', 10.68091355, 40.76382509, 17.43850491, 0.0515, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9828514, 0.0, 0 
'86', 10.68091355, 40.76382509, 17.43850491, 0.0515, '5713', 10.68085383, 40.76379765, 17.36750491, 0.0364, 0.19045742, 0.19045742, 2, 12.23501, 0.9828514, 0.9828514, 0.9828514, 1.0, 1 
'87', 10.68353756, 40.75958165, 16.60550491, 0.0296, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9916365, 0.0, 0 
'87', 10.68353756, 40.75958165, 16.60550491, 0.0296, '6900', 10.68350775, 40.75957491, 16.49750491, 0.0219, 0.08483124, 0.08483124, 2, 12.550717, 0.9916365, 0.9916365, 0.9916365, 1.0, 1 
'88', 10.68816408, 40.77220736, 18.29950491, 0.1137, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'89', 10.69163941, 40.77647895, 16.79750491, 0.0219, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9871667, 0.0, 0 
'89', 10.69163941, 40.77647895, 16.79750491, 0.0219, '865', 10.69159577, 40.77645069, 16.72350491, 0.0275, 0.1565371, 0.1565371, 2, 12.3628025, 0.9871667, 0.9871667, 0.9871667, 1.0, 1 
'90', 10.67220162, 40.77469628, 16.36850491, 0.03, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9845886, 0.0, 0 
'90', 10.67220162, 40.77469628, 16.36850491, 0.03, '748', 10.67214552, 40.77467061, 16.52050491, 0.0233, 0.17869228, 0.17869228, 2, 12.282165, 0.9845886, 0.9845886, 0.9845886, 1.0, 1 
'91', 10.66644463, 40.77753431, 17.34250491, 0.0511, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'92', 10.66783574, 40.77877739, 17.70650491, 0.0536, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'93', 10.67236047, 40.78102151, 17.82550491, 0.0747, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'94', 10.67406889, 40.77987545, 17.33250491, 0.0625, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'96', 10.59714376, 40.86944999, 16.40950491, 0.0378, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'97', 10.59956708, 40.87022629, 17.07950491, 0.0521, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9841022, 0.0, 0 
'97', 10.59956708, 40.87022629, 17.07950491, 0.0521, '52', 10.59950963, 40.87020033, 17.03050491, 0.0606, 0.18219146, 0.18219146, 2, 12.268454, 0.9841022, 0.9841022, 0.9841022, 1.0, 1 
'98', 10.59732877, 40.87318008, 16.49450491, 0.0388, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.98601997, 0.0, 0 
'98', 10.59732877, 40.87318008, 16.49450491, 0.0388, '53', 10.59727118, 40.87316389, 16.46250491, 0.0312, 0.16725397, 0.16725397, 2, 12.325128, 0.98601997, 0.98601997, 0.98601997, 1.0, 1 
'99', 10.63896479, 40.83150065, 17.27650491, 0.0607, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'102', 10.67710916, 40.76814625, 16.58350491, 0.0268, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9918055, 0.0, 0 
'102', 10.67710916, 40.76814625, 16.58350491, 0.0268, '1753', 10.67708879, 40.76813032, 16.39350491, 0.0225, 0.079833135, 0.079833135, 2, 12.559652, 0.9918055, 0.9918055, 0.9918055, 1.0, 1 
'104', 10.67960802, 40.77420216, 18.61550491, 0.0828, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'105', 10.67796916, 40.76943742, 18.47250491, 0.0819, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.98685735, 0.0, 0 
'105', 10.67796916, 40.76943742, 18.47250491, 0.0819, '8259', 10.67794185, 40.76939821, 18.11150491, 0.0605, 0.1595906, 0.1595906, 2, 12.352323, 0.98685735, 0.98685735, 0.98685735, 1.0, 1 
'106', 10.61676039, 40.85274839, 16.84350491, 0.049, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'107', 10.60381162, 40.87390934, 17.47450491, 0.0586, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'108', 10.60591403, 40.87701351, 16.30350491, 0.0335, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'109', 10.60918823, 40.87081138, 17.80050491, 0.0782, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'110', 10.63373353, 40.85200578, 16.55950491, 0.0388, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'111', 10.61347532, 40.8647229, 16.60450491, 0.0295, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'113', 10.622409, 40.87112523, 17.43650491, 0.0761, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'114', 10.67826953, 40.77324502, 17.64950491, 0.0535, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9868723, 0.0, 0 
'114', 10.67826953, 40.77324502, 17.64950491, 0.0535, '2563', 10.67821223, 40.77323615, 17.59550491, 0.0437, 0.15944608, 0.15944608, 2, 12.352823, 0.9868723, 0.9868723, 0.9868723, 1.0, 1 
'116', 10.68030549, 40.77941037, 18.12550491, 0.0936, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'117', 10.68022858, 40.7800471, 18.29250491, 0.075, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'118', 10.70280285, 40.78329875, 16.22450491, 0.0171, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9894947, 0.0, 0 
'118', 10.70280285, 40.78329875, 16.22450491, 0.0171, '2797', 10.70276292, 40.78328, 16.28450491, 0.0221, 0.12807517, 0.12807517, 2, 12.450754, 0.9894947, 0.9894947, 0.9894947, 1.0, 1 
'119', 10.73270516, 40.70588696, 17.61950491, 0.0614, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.99032295, 0.0, 0 
'119', 10.73270516, 40.70588696, 17.61950491, 0.0614, '9690', 10.73270681, 40.70585521, 17.37550491, 0.0409, 0.11438867, 0.11438867, 2, 12.486784, 0.99032295, 0.99032295, 0.99032295, 1.0, 1 
'120', 10.66675241, 40.79472297, 18.42150491, 0.0996, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'123', 10.69798239, 40.77083519, 17.84450491, 0.0376, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.9865213, 0.0, 0 
'123', 10.69798239, 40.77083519, 17.84450491, 0.0376, '2661', 10.69792673, 40.77081884, 17.84650491, 0.0408, 0.16276562, 0.16276562, 2, 12.34121, 0.9865213, 0.9865213, 0.9865213, 1.0, 1 
'124', 10.6989597, 40.77072795, 17.62850491, 0.0357, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'125', 10.70048706, 40.77162792, 16.95450491, 0.0439, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
'126', 10.66826003, 40.79613557, 17.87750491, 0.0781, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.98627746, 0.0, 0 
'126', 10.66826003, 40.79613557, 17.87750491, 0.0781, '732', 10.66824074, 40.79609213, 18.26150491, 0.0583, 0.1649841, 0.1649841, 2, 12.333316, 0.98627746, 0.98627746, 0.98627746, 1.0, 1 
'129', 10.67366331, 40.79399839, 17.51650491, 0.0744, '-99', -99.0, -99.0, -99.0, -99.0, nan, 0.0, 1, 0.0, 1.0, 1.0, 0.0, 0.0, 1 
